VendorName|RetailerName|RetailerVendorId|VendorStoreNumber|RetailerStoreNumber|ProcessDateEFT|InvoiceDate|InvoiceDueDate|InvoiceNumber|InvoiceAmount|InvoiceItemCount|PONumber|PODate|ReferenceInvoiceNumber|ProductNumber|Quantity|UnitCost|UnitOfMeasure|PacksPerCase|PackUPC|CaseUPC|ProductDescription|DiscountAdjustment|DepositAdjustment|MiscellaneousAdjustment|TaxAdjustment|DeliveryAdjustment|ExtendedPrice|Manufacturer|UnitSize|UnitsPerCase|Dept|GLCode
Republic National Dist - OK|Choctaw Casino - McAlester|413431-NOKLAHOM|670241|4216|08/27/2025|08/27/2025|08/27/2025|3091764|232.7|7||||00114339|2.0|31.5|CS|6|085200618743|085200000067|Sutter Home Chardonnay 6/4 187 ml Bottle|0.0|0.0|0.0|0.0|0.0|63.0|Trinchero Family Estates|187 ml|24||5100215
Republic National Dist - OK|Choctaw Casino - McAlester|413431-NOKLAHOM|670241|4216|08/27/2025|08/27/2025|08/27/2025|3091764|232.7|7||||00380984|1.0|24.87|EA|0|811538011433||JC TRADICIONAL BLANCO TEQ|0.0|0.0|0.0|0.0|0.0|24.87|||0||5100200
Republic National Dist - OK|Choctaw Casino - McAlester|413431-NOKLAHOM|670241|4216|08/27/2025|08/27/2025|08/27/2025|3091764|232.7|7||||00630303|3.0|18.48|EA|1|089540448978|089540448978|Malibu Coconut Rum 1/12 1 ltr Bottle 42PF|0.0|0.0|0.0|0.0|0.0|55.44|Pernod Ricard|1 l|12||5100200
Republic National Dist - OK|Choctaw Casino - McAlester|413431-NOKLAHOM|670241|4216|08/27/2025|08/27/2025|08/27/2025|3091764|232.7|7||||00048749|3.0|7.47|EA|1|089105024104|08910502410|Conciere Vodka 1/12 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|22.41|American Distilling Co|1 l|12||5100200
Republic National Dist - OK|Choctaw Casino - McAlester|413431-NOKLAHOM|670241|4216|08/27/2025|08/27/2025|08/27/2025|3091764|232.7|7||||00311453|1.0|34.98|EA|1|080432500118|080432500118|Jameson Irish Whiskey 1/12 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|34.98|Pernod Ricard|1 l|12||5100200
Republic National Dist - OK|Choctaw Casino - McAlester|413431-NOKLAHOM|670241|4216|08/27/2025|08/27/2025|08/27/2025|3091764|232.7|7||||00048728|1.0|7.67|EA|0|089105124101||CONCIERE GIN|0.0|0.0|0.0|0.0|0.0|7.67|||0||5100200
Republic National Dist - OK|Choctaw Casino - McAlester|413431-NOKLAHOM|670241|4216|08/27/2025|08/27/2025|08/27/2025|3091764|232.7|7||||00004213|1.0|24.33|EA|1|835229000407|835229000407|Absolut Vodka 1/6 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|24.33|Pernod Ricard|1 l|6||5100200
Republic National Dist - OK|Choctaw Casino - McAlester|413431-NOKLAHOM|670241|4216|08/27/2025|08/27/2025|08/27/2025|3091765|46.44|1||||00941057|1.0|46.44|CS|1|070491801950|070491801950|Finest Call Sweet and Sour 1/12 33.8 oz Bottle|0.0|0.0|0.0|0.0|0.0|46.44|American Beverage Marketers|33.8 oz|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00999837|1.0|70.48|EA|1|812066021598|812066021598|The Macallan 12yr Sherry Oak Double Cask Single Malt Highland Scotch Whisky 1/12 750 ml Bottle 86PF|0.0|0.0|0.0|0.0|0.0|70.48|Edrington|750 ml|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00066393|1.0|224.37|CS|1|083664868780|083664868780|Hendricks Gin 1/6 1 ltr Bottle 88PF|0.0|0.0|0.0|0.0|0.0|224.37|William Grant and Sons|1 l|6||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00357557|1.0|206.95|CS|1|852832000150|852832000150|Mumm Napa Brut Prestige 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|206.95|Pernod Ricard|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00124790|1.0|191.9|CS|1|850008153075|850008153075|Naranja Orange Liqueur 1/12 750 ml Bottle 80PF|0.0|0.0|0.0|0.0|0.0|191.9|DV Spirits|750 ml|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00066203|1.0|51.89|EA|1|083664107339|083664107339|Glenfiddich 12yr Scotch Whisky 1/12 1 ltr Bottle 86PF|0.0|0.0|0.0|0.0|0.0|51.89|William Grant and Sons|1 l|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00630303|4.0|201.55|CS|1|089540448978|089540448978|Malibu Coconut Rum 1/12 1 ltr Bottle 42PF|0.0|0.0|0.0|0.0|0.0|806.2|Pernod Ricard|1 l|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00114360|1.0|31.5|CS|6|085200718740|085200718740|Sutter Home Winery Sauvignon Blanc 6/4 187 ml Bottle|0.0|0.0|0.0|0.0|0.0|31.5|Trinchero Family Estates|187 ml|24||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00048749|3.0|69.48|CS|1|089105024104|08910502410|Conciere Vodka 1/12 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|208.44|American Distilling Co|1 l|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00009987|2.0|220.75|CS|1|005003701423|05003701423|Disaronno Amaretto 1/6 1 ltr Bottle 56PF|0.0|0.0|0.0|0.0|0.0|441.5|Illva Saronno|1 l|6||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00630531|1.0|119.94|CS|1|089540449326|089540449326|Malibu Coconut Rum 1/6 1.75 ltr Bottle 48PF|0.0|0.0|0.0|0.0|0.0|119.94|Pernod Ricard|1.75 l|6||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00311453|2.0|399.54|CS|1|080432500118|080432500118|Jameson Irish Whiskey 1/12 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|799.08|Pernod Ricard|1 l|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||03361001|2.0|176.6|CS|1|089540122700|089540122700|Kahlua 1/12 1 ltr Bottle 40PF|0.0|0.0|0.0|0.0|0.0|353.2|Pernod Ricard|1 l|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00199648|3.0|19.28|EA|1|004006340040|004006340040|Four Roses Authentic Kentucky Straight Bourbon Whiskey 1/12 750 ml Bottle 80PF|0.0|0.0|0.0|0.0|0.0|57.84|Four Roses Distillery|750 ml|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00384133|2.0|198.0|CS|1|017224760122|017224760122|Conundrum Red 25th Anniversary 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|396.0|Conundrum Wines|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00199649|1.0|25.68|EA|1|040063400317|0004006340031|Four Roses Small Batch Kentucky Straight Bourbon Whiskey 1/6 750 ml Bottle 110PF|0.0|0.0|0.0|0.0|0.0|25.68|Four Roses Distillery|750 ml|6||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00354390|2.0|46.32|CS|0|085200028900||CALIFORNIA ROOTS ROSE SCRW CP|0.0|0.0|0.0|0.0|0.0|92.64|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00114823|4.0|31.5|CS|6|085200118755|085200118755|Sutter Home Pinot Grigio 6/4 187 ml Bottle|0.0|0.0|0.0|0.0|0.0|126.0|Trinchero Family Estates|187 ml|24||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||03210501|2.0|16.59|EA|1|017224710202|17224710202|Bonanza Cabernet Sauvignon 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|33.18|Bonanza|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00114301|8.0|31.5|CS|0|085200518744||SUTTER HOME CAB 6X4 PET|0.0|0.0|0.0|0.0|0.0|252.0|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00112648|1.0|158.18|CS|1|860265002443|860265002443|Skrewball Peanut Butter Whiskey 1/6 1 ltr Bottle 70PF|0.0|0.0|0.0|0.0|0.0|158.18|Skrewball Whiskey|1 l|6||5100210
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00066871|3.0|89.88|CS|0|089105224122||CONCIERE SILVER TEQUILA|0.0|0.0|0.0|0.0|0.0|269.64|||0||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00410812|1.0|259.2|CS|1|856065002424|856065002424|Deep Eddy Lemon Vodka 1/12 1 ltr Bottle 70PF|0.0|0.0|0.0|0.0|0.0|259.2|Heaven Hill Brands|1 l|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00114339|10.0|31.5|CS|6|085200618743|085200000067|Sutter Home Chardonnay 6/4 187 ml Bottle|0.0|0.0|0.0|0.0|0.0|315.0|Trinchero Family Estates|187 ml|24||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00115282|2.0|31.5|CS|6|085200918751|085200100163|Sutter Home Moscato 6/4 187 ml Bottle|0.0|0.0|0.0|0.0|0.0|63.0|Trinchero Family Estates|187 ml|24||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00199775|1.0|36.08|EA|1|040063400027|040063400027|Four Roses Bourbon Single Barrel 1/6 750 ml Bottle 100PF|0.0|0.0|0.0|0.0|0.0|36.08|Four Roses Distillery|750 ml|6||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00270303|1.0|287.9|CS|1|811751020489|811751020489|Stolichnaya Vanilla 1/12 1 ltr Bottle 76PF|0.0|0.0|0.0|0.0|0.0|287.9|SPI Group|1 l|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00012313|1.0|31.27|EA|1|001153801014|1153801014|1800 Tequila Silver 1/6 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|31.27|Proximo Spirits|1 l|6||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00833544|1.0|32.88|EA|1|618397200929|618397200929|Del Maguey Vida Mezcal 1/6 750 ml Bottle 84PF|0.0|0.0|0.0|0.0|0.0|32.88|Del Maguey Single Village Mezcal|750 ml|6||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00410813|3.0|18.48|EA|1|856065002417|856065002417|Deep Eddy Lemon Vodka 1/12 750 ml Bottle 70PF|0.0|0.0|0.0|0.0|0.0|55.44|Heaven Hill Brands|750 ml|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00114398|5.0|31.5|CS|6|085200918744|085200918744|Sutter Home White Zinfandel 6/4 187 ml Bottle|0.0|0.0|0.0|0.0|0.0|157.5|Trinchero Family Estates|187 ml|24||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00294436|1.0|191.94|CS|1|087236565008|087236565008|Cointreau 1/6 1 ltr Bottle 80PF|0.0|0.0|0.0|0.0|0.0|191.94|Remy Cointreau USA|1 l|6||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091781|6591.86|32||||00294822|3.0|81.68|EA|1|812066020553|812066020553|The Macallan Scotch 12yr 1/12 750 ml Bottle 86PF|0.0|0.0|0.0|0.0|0.0|245.04|Edrington|750 ml|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091782|2659.34|8||||00941057|27.0|39.24|CS|1|070491801950|070491801950|Finest Call Sweet and Sour 1/12 33.8 oz Bottle|0.0|0.0|0.0|0.0|0.0|1059.48|American Beverage Marketers|33.8 oz|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091782|2659.34|8||||00941073|7.0|39.24|CS|1|070491802957|070491802957|Finest Call Margarita 1/12 33.8 oz Bottle|0.0|0.0|0.0|0.0|0.0|274.68|American Beverage Marketers|33.8 oz|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091782|2659.34|8||||00372046|1.0|38.0|CS|0|742377977430||ANTHEM UNPLUGGED GOLD PILS NA 4X6 CN|0.0|0.0|0.0|0.0|0.0|38.0|||0||5100210
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091782|2659.34|8||||00941103|3.0|43.92|CS|1|070491021754|070491021754|Finest Call Bar Syrup 1/12 33.8 oz Bottle|0.0|0.0|0.0|0.0|0.0|131.76|American Beverage Marketers|33.8 oz|12||5310106
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091782|2659.34|8||||00942132|1.0|28.5|CS|1|070491106093|070491106093|Real Syrup Mango Infused 1/6 16.9 oz Bottle|0.0|0.0|0.0|0.0|0.0|28.5|Real|16.9 oz|6||5310106
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091782|2659.34|8||||00941428|1.0|39.24|CS|1|070491100091|070491100091|Real Syrup Coco Cream of Coconut 1/12 16.9 oz Bottle|0.0|0.0|0.0|0.0|0.0|39.24|Real|16.9 oz|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091782|2659.34|8||||00941043|4.0|43.92|CS|1|070491803954|070491803954|Finest Call Strawberry Puree 1/12 33.8 oz Can|0.0|0.0|0.0|0.0|0.0|175.68|American Beverage Marketers|33.8 oz|12||5100200
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091782|2659.34|8||||00363892|20.0|45.6|CS|0|070491580008||FINEST CALL SNGL PRS PINEAPPLE|0.0|0.0|0.0|0.0|0.0|912.0|||0||5310106
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00379980|3.0|43.68|EA|1|892159000570|830949000140|Robert Hall Cabernet Sauvignon 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|131.04|Robert Hall Winery|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00212883|3.0|49.68|EA|1|084692617593|084692617593|Resonance Vineyard Pinot Noir 1/6 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|149.04|Kobrand|750 ml|6||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00351988|2.0|47.18|EA|0|669576019344||DUCKHORN NAPA CAB +14|0.0|0.0|0.0|0.0|0.0|94.36|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00346475|1.0|84.0|CS|1|080516166445|00080516166445|Banfi Rosa Regale 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|84.0|Banfi Vintners|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||03412803|1.0|252.0|CS|0|085385000050||MARKHAM ALTRUIST RED BLEND|0.0|0.0|0.0|0.0|0.0|252.0|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00020313|2.0|93.0|CS|1|722455000021|722455000021|Pierre Sparr Cremant D Alsace Brut Reserve 1/6 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|186.0|Pierre Sparr|750 ml|6||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00375732|2.0|33.98|EA|1|008981904585|008981904585|Stags Leap Petite Syrah 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|67.96|Stags Leap Wine Cellars|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00347508|1.0|216.0|CS|0|80873964000166||CH MONGRAVEY MARGAUX AQ 6PK +14|0.0|0.0|0.0|0.0|0.0|216.0|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00377853|2.0|450.0|CS|1|855622000118|00855622000118|Belle Glos Pinot Noir Clark and Telephone Vineyard 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|900.0|Belle Glos Winery|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00307644|1.0|68.68|EA|1|9336975000013|9336975000013|Mollydooker Carnival Of Love Shiraz 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|68.68|Mollydooker Wines|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00856755|1.0|101.48|CS|0|10876153002263||CASTELLO DEL POGGIO MOSC IGT +14|0.0|0.0|0.0|0.0|0.0|101.48|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00316181|2.0|312.0|CS|1|720815210134|720815210134|Domaine Laroche Chablis Saint Martin 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|624.0|Domaine Laroche|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00300290|1.0|80.43|EA|0|086891073231||LA JOTA HOWELL MTN CAB FRANC 6PK +14|0.0|0.0|0.0|0.0|0.0|80.43|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||03295508|1.0|588.0|CS|0|657891715591||AUSTIN HOPE PASO ROB CAB +14|0.0|0.0|0.0|0.0|0.0|588.0|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00018916|2.0|19.68|EA|0|722358012596||CH LA NERTHE LES CASS CDR KBF|0.0|0.0|0.0|0.0|0.0|39.36|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||03230652|1.0|443.45|CS|0|10085385000026||MARKHAM CAB +14|0.0|0.0|0.0|0.0|0.0|443.45|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||03365504|1.0|161.88|CS|1|669576030042|669576030042|Greenwing Cabernet Sauvignon Columbia Valley 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|161.88|Duckhorns Vineyards|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00276053|2.0|156.0|CS|1|716898950319|71689895031|Desiderio Jeio Bisol Prosecco Di Valdobbiadene Brut 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|312.0|Bisol|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00377841|3.0|35.43|EA|1|084692478941|084692478941|Cakebread Chardonnay 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|106.29|Kobrand|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00376261|1.0|184.68|CS|1|769611454441|769611454441|Sonoma Cutrer Chardonnay Sonoma Coast 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|184.68|Sonoma Cutrer Vineyards|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00292600|1.0|30.52|EA|0|717888997123||COLOME AUTENTICO MALBEC +14|0.0|0.0|0.0|0.0|0.0|30.52|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00350088|1.0|66.68|EA|1|859889006111|859889006111|Quilt Cabernet Sauvignon Napa Valley Reserve 1/6 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|66.68|Copper Cane Wines and Provisions|750 ml|6||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00419384|1.0|197.91|CS|0|098709099036||CATENA SAN CARLOS CAB FRANC|0.0|0.0|0.0|0.0|0.0|197.91|||0||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00377039|1.0|240.0|CS|1|899166002009|899166002009|Roco Gravel Road Pinot Noir 1/12 750 ml Bottle|0.0|0.0|0.0|0.0|0.0|240.0|Roco|750 ml|12||5100215
Republic National Dist - OK|Resort Food and Beverage Choctaw Casinos|413431-NOKLAHOM|697857|4211|08/27/2025|08/27/2025|08/27/2025|3091783|5409.76|25|1832wine|||00319105|1.0|84.0|CS|0|080516749341||BANFI ROSA REGALE SPRK ROSE 6PK|0.0|0.0|0.0|0.0|0.0|84.0|||0||5100215
Beavers Bend Brewery|Choctaw Landing Hochatown||Choctaw Landing Hochatown|4212|08/27/2025|08/25/2025|08/26/2025|457|700.0|2||||1237582302|2.0|175.0|EA||||1/2 Keg Wholesale - Strawberry|0.0|0.0|0.0|0.0|0.0|350.0|||0||5100210
Beavers Bend Brewery|Choctaw Landing Hochatown||Choctaw Landing Hochatown|4212|08/27/2025|08/25/2025|08/26/2025|457|700.0|2||||3867878623|2.0|175.0|EA||||1/2 keg wholesale Backwoods Blonde|0.0|0.0|0.0|0.0|0.0|350.0|||0||5100210
Southern Glazer's Wine & Spirits of OK, LLLP|Resort Food and Beverage Choctaw Casinos|437801-NTULSA1|1000183475|4211|08/27/2025|08/26/2025|08/26/2025|6108734052|-359.88|1|9128473242||9128473242|352429|-1.0|359.88|CS|1|087000005549|087000005549|Bulleit Bourbon 1/12 1 ltr Bottle 90PF|0.0|0.0|0.0|0.0|0.0|-359.88|Diageo North America (Spirits)|1 l|12||5100200
Ed F. Davis, Inc.|Choctaw Landing Hochatown|18839-NDURANT3|646|4212|08/27/2025|08/26/2025|08/27/2025|876389|2208.1|8||||193940|2.0|145.0|KEG|1|111111111117|111111111117|MOD 1/2 BBL|0.0|140.0|0.0|0.0|0.0|290.0|||0||5100210
